
run_date,station,forecast_high_f
2025-04-04,KSFO,64
2025-04-05,KSFO,65
2025-04-06,KSFO,64
2025-04-07,KSFO,67
2025-04-08,KSFO,67
2025-04-09,KSFO,67
2025-04-10,KSFO,62
2025-04-11,KSFO,69
2025-04-12,KSFO,69
2025-04-13,KSFO,67
2025-04-14,KSFO,65
2025-04-15,KSFO,63
2025-04-16,KSFO,64
2025-04-17,KSFO,63
2025-04-18,KSFO,64
2025-04-19,KSFO,67
2025-04-20,KSFO,67
2025-04-21,KSFO,62
2025-04-22,KSFO,62
2025-04-23,KSFO,60
2025-04-24,KSFO,60
2025-04-25,KSFO,61
2025-04-26,KSFO,64
2025-04-27,KSFO,64
2025-04-28,KSFO,67
2025-04-29,KSFO,66
2025-04-30,KSFO,64
2025-05-01,KSFO,63
2025-05-02,KSFO,66
2025-05-03,KSFO,76
2025-05-04,KSFO,76
2025-05-05,KSFO,81
2025-05-06,KSFO,69
2025-05-07,KSFO,73
2025-05-08,KSFO,71
2025-05-09,KSFO,73
2025-05-10,KSFO,67
2025-05-11,KSFO,65
2025-05-12,KSFO,66
2025-05-13,KSFO,66
2025-05-14,KSFO,66
2025-05-15,KSFO,69
2025-05-16,KSFO,67
2025-05-17,KSFO,76
2025-05-18,KSFO,72
2025-05-19,KSFO,70
2025-05-20,KSFO,69
2025-05-21,KSFO,69
2025-05-22,KSFO,63
2025-05-23,KSFO,65
2025-05-24,KSFO,66
2025-05-25,KSFO,68
2025-05-26,KSFO,67
2025-05-27,KSFO,69
2025-05-28,KSFO,73
2025-05-30,KSFO,70
2025-05-31,KSFO,73
2025-06-01,KSFO,71
2025-06-02,KSFO,68
2025-06-03,KSFO,70
2025-06-04,KSFO,72
2025-06-05,KSFO,71
2025-06-06,KSFO,69
2025-06-07,KSFO,66
2025-06-08,KSFO,66
2025-06-09,KSFO,64
2025-06-10,KSFO,66
2025-06-11,KSFO,65
2025-06-12,KSFO,68
2025-06-13,KSFO,65
2025-06-14,KSFO,65
2025-06-15,KSFO,67
2025-06-16,KSFO,69
2025-06-17,KSFO,69
2025-06-18,KSFO,67
2025-06-19,KSFO,71
2025-06-20,KSFO,71
2025-06-21,KSFO,69
2025-06-22,KSFO,68
2025-06-23,KSFO,68
2025-06-24,KSFO,67
2025-06-25,KSFO,72
2025-06-26,KSFO,73
2025-06-27,KSFO,72
2025-06-28,KSFO,72
2025-06-29,KSFO,67
2025-06-30,KSFO,70
2025-07-01,KSFO,70
2025-07-02,KSFO,69
2025-07-03,KSFO,68
2025-07-04,KSFO,70
2025-07-05,KSFO,72
2025-07-06,KSFO,72
2025-07-07,KSFO,71
2025-07-08,KSFO,74
2025-07-09,KSFO,73
2025-07-10,KSFO,71
2025-07-11,KSFO,69
2025-07-12,KSFO,69
2025-07-13,KSFO,71
2025-07-14,KSFO,71
2025-07-15,KSFO,72
2025-07-16,KSFO,71
2025-07-17,KSFO,70
2025-07-18,KSFO,70
2025-07-19,KSFO,70
2025-07-20,KSFO,71
2025-07-21,KSFO,71
2025-07-22,KSFO,70
2025-07-23,KSFO,69
2025-07-24,KSFO,69
2025-07-25,KSFO,69
2025-07-26,KSFO,71
2025-07-27,KSFO,69
2025-07-28,KSFO,70
2025-07-29,KSFO,72
2025-07-30,KSFO,71
2025-07-31,KSFO,72
2025-08-01,KSFO,70
2025-08-02,KSFO,68
2025-08-03,KSFO,70
2025-08-04,KSFO,74
2025-08-05,KSFO,72
2025-08-06,KSFO,75
2025-08-07,KSFO,73
2025-08-08,KSFO,73
2025-08-09,KSFO,71
2025-08-10,KSFO,71
2025-08-11,KSFO,70
2025-08-12,KSFO,70
2025-08-13,KSFO,73
2025-08-14,KSFO,73
2025-08-15,KSFO,72
2025-08-16,KSFO,72
2025-08-17,KSFO,71
2025-08-18,KSFO,71
2025-08-19,KSFO,74
2025-08-20,KSFO,75
2025-08-21,KSFO,77
2025-08-22,KSFO,69
2025-08-23,KSFO,72
2025-08-24,KSFO,72
2025-08-25,KSFO,73
2025-08-26,KSFO,73
2025-08-27,KSFO,73
2025-08-28,KSFO,76
2025-08-29,KSFO,77
2025-08-30,KSFO,78
2025-08-31,KSFO,80
2025-09-01,KSFO,71
2025-09-02,KSFO,72
2025-09-03,KSFO,72
2025-09-04,KSFO,71
2025-09-05,KSFO,72
2025-09-06,KSFO,73
2025-09-07,KSFO,74
2025-09-08,KSFO,72
2025-09-09,KSFO,74
2025-09-10,KSFO,73
2025-09-11,KSFO,73
2025-09-12,KSFO,73
2025-09-13,KSFO,77
2025-09-14,KSFO,79
2025-09-15,KSFO,81
2025-09-16,KSFO,79
2025-09-17,KSFO,74
2025-09-18,KSFO,72
2025-09-19,KSFO,73
2025-09-20,KSFO,75
2025-09-21,KSFO,81
2025-09-22,KSFO,80
2025-09-23,KSFO,81
2025-09-24,KSFO,80
2025-09-25,KSFO,75
2025-09-26,KSFO,74
2025-09-27,KSFO,73
2025-09-28,KSFO,73
2025-09-29,KSFO,73
2025-09-30,KSFO,74
2025-10-01,KSFO,70
2025-10-02,KSFO,69
2025-10-03,KSFO,69
2025-10-04,KSFO,73
2025-10-05,KSFO,75
2025-10-06,KSFO,75
2025-10-07,KSFO,75
2025-10-08,KSFO,68
2025-10-09,KSFO,68
2025-10-10,KSFO,67
2025-10-11,KSFO,67
2025-10-12,KSFO,66
2025-10-13,KSFO,65
2025-10-14,KSFO,66
2025-10-15,KSFO,69
2025-10-16,KSFO,69
